,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-5559166.87,18547829.88,-7425448.29,-17990624.27
Repayment Of Debt,-2000000.0,-42000000.0,-65000000.0,
Issuance Of Debt,787500.0,6860000.0,100676800.0,30280910.37
Capital Expenditure,-9756518.24,-12888802.34,-10295238.16,-42148195.94
End Cash Position,481659305.2,527329552.51,826305014.64,200709988.72
Beginning Cash Position,527329552.51,826305014.64,200709988.72,184275630.44
Effect Of Exchange Rate Changes,855999.96,1538562.33,1474160.86,1225719.95
Changes In Cash,-46526247.27,-300514024.46,624120865.06,15208638.33
Financing Cash Flow,-1247383.79,-270617799.48,634496578.97,28445003.06
Net Other Financing Charges,-26578.24,-234386078.28,600478144.33,-1648909.1
Cash Dividends Paid,-8305.55,-1091721.2,-1658365.36,-186998.21
Net Issuance Payments Of Debt,-1212500.0,-35140000.0,35676800.0,30280910.37
Net Long Term Debt Issuance,-1212500.0,-35140000.0,35676800.0,30280910.37
Long Term Debt Payments,-2000000.0,-42000000.0,-65000000.0,
Long Term Debt Issuance,787500.0,6860000.0,100676800.0,30280910.37
Investing Cash Flow,-49476214.85,-61332857.2,-13245503.78,-37393936.4
Net Other Investing Changes,,1000000.0,-3000000.0,4951953.06
Net Investment Purchase And Sale,-39723147.94,-49500000.0,,-198000.0
Sale Of Investment,90276852.06,500000.0,,2000.0
Purchase Of Investment,-130000000.0,-50000000.0,,-200000.0
Net PPE Purchase And Sale,-9753066.91,-12832857.2,-10245503.78,-42147889.46
Sale Of PPE,3451.33,55945.14,49734.38,306.48
Purchase Of PPE,-9756518.24,-12888802.34,-10295238.16,-42148195.94
Operating Cash Flow,4197351.37,31436632.22,2869789.87,24157571.67
Change In Working Capital,-16936294.07,112449.07,-4711338.82,3287142.26
Change In Other Current Assets,-1382069.45,-783940.09,-1480328.84,59689.34
Change In Payable,-6164411.5,18170929.92,-16081476.79,26554868.71
Change In Inventory,-30409229.37,-25212605.64,-6090288.56,-37283169.2
Change In Receivables,21019416.25,7938064.88,18940755.37,13955753.41
Other Non Cash Items,111967.67,397954.19,3524181.72,-353287.25
Depreciation And Amortization,15365404.42,17558258.01,17983930.08,16493449.55
Amortization Cash Flow,3051658.2,3962957.51,3821785.38,1851037.32
Depreciation,12313746.22,13595300.5,14162144.7,14642412.23
Gain Loss On Investment Securities,-1468171.5,-528750.0,,
Gain Loss On Sale Of PPE,2462178.96,188519.39,121202.57,74552.74
Net Income From Continuing Operations,-3990433.97,13361135.14,23906206.16,4555017.87
Cash Flowsfromusedin Operating Activities Direct,4197351.37,31436632.22,2869789.87,24157571.67
Taxes Refund Paid Direct,2099887.34,8598335.23,-4460124.52,-471823.85
Classesof Cash Payments,-267596794.37,-272913836.93,-392270404.18,-310905366.64
Other Cash Paymentsfrom Operating Activities,-27478942.26,-46824263.91,-65313740.75,-73626315.14
Paymentson Behalfof Employees,-45636555.74,-46378885.92,-45299986.25,-37891356.34
Paymentsto Suppliersfor Goodsand Services,-194481296.37,-179710687.1,-281656677.18,-199387695.16
Classesof Cash Receiptsfrom Operating Activities,269694258.4,295752133.92,399600318.57,335534762.16
Other Cash Receiptsfrom Operating Activities,9539493.01,23641965.38,26212667.65,18171827.54
Receiptsfrom Customers,260154765.39,272110168.54,373387650.92,317362934.62
