,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-662881064.55,-679223571.76,-225689626.9,284799860.67
Repayment Of Debt,-704327877.9,-988607894.56,-623635555.6,-935995557.71
Issuance Of Debt,1436000000.0,1351000000.0,1242869632.16,685174868.4
Capital Expenditure,-604860168.81,-841200201.91,-772868854.12,-367904452.76
End Cash Position,505781939.56,528312305.8,592685243.99,515256510.41
Beginning Cash Position,528312305.8,592685243.99,515256510.41,680907402.85
Effect Of Exchange Rate Changes,1889123.18,1743869.76,3611434.65,778837.06
Changes In Cash,-24419489.42,-66116807.95,73817298.93,-166429729.5
Financing Cash Flow,619393764.85,359033773.12,185266993.6,-638968604.94
Net Other Financing Charges,-55186553.41,63191240.8,-241115685.87,-305236062.47
Cash Dividends Paid,-57091803.84,-66549573.12,-192851397.09,-82911853.16
Net Issuance Payments Of Debt,731672122.1,362392105.44,619234076.56,-250820689.31
Net Long Term Debt Issuance,731672122.1,362392105.44,619234076.56,-250820689.31
Long Term Debt Payments,-704327877.9,-988607894.56,-623635555.6,-935995557.71
Long Term Debt Issuance,1436000000.0,1351000000.0,1242869632.16,685174868.4
Investing Cash Flow,-585792358.53,-587127211.22,-658628921.89,-180165437.99
Net Investment Purchase And Sale,,183967331.73,-180000000.0,
Sale Of Investment,,393967331.73,,
Purchase Of Investment,,-210000000.0,-180000000.0,
Net PPE Purchase And Sale,-585792358.53,-771094542.95,-478628921.89,-180165437.99
Sale Of PPE,19067810.28,70105658.96,294239932.23,187739014.77
Purchase Of PPE,-604860168.81,-841200201.91,-772868854.12,-367904452.76
Operating Cash Flow,-58020895.74,161976630.15,547179227.22,652704313.43
Change In Working Capital,-602774546.31,-161239507.63,215714546.17,-160196689.44
Change In Other Current Assets,8460380.3,-22700883.88,-15922827.2,25039493.35
Change In Payable,283377396.1,297108583.3,562060547.45,90298341.71
Change In Inventory,-137360676.37,-275108580.45,-61440677.34,-95919435.61
Change In Receivables,-757251646.34,-160538626.6,-268982496.74,-179615088.89
Other Non Cash Items,82891017.5,60465388.29,60072935.02,73980175.08
Depreciation And Amortization,444616268.87,373858344.54,324866752.6,329853731.9
Amortization Cash Flow,7294776.44,7721149.0,8477281.79,6974206.28
Depreciation,437321492.43,366137195.54,316389470.81,322879525.62
Gain Loss On Investment Securities,,-3366579.1,-600752.63,
Gain Loss On Sale Of PPE,-1241682.68,-57268172.21,-181895736.2,-157239918.26
Net Income From Continuing Operations,-13432142.05,-98930537.6,105339606.41,535789403.46
Cash Flowsfromusedin Operating Activities Direct,-58020895.74,161976630.15,547179227.22,652704313.43
Taxes Refund Paid Direct,-62224500.1,43269155.29,-25033242.41,-127300020.7
Classesof Cash Payments,-1600942251.3,-1486653198.0,-979876470.9,-903056697.45
Other Cash Paymentsfrom Operating Activities,-121573012.48,-82038226.51,-90144862.62,-69430840.03
Paymentson Behalfof Employees,-350265527.56,-356498386.0,-371669224.85,-375772649.3
Paymentsto Suppliersfor Goodsand Services,-1129103711.26,-1048116585.49,-518062383.43,-457853208.12
Classesof Cash Receiptsfrom Operating Activities,1605145855.66,1605360672.86,1552088940.53,1683061031.58
Other Cash Receiptsfrom Operating Activities,55634443.45,60931083.84,49087876.85,35046756.51
Receiptsfrom Customers,1549511412.21,1544429589.02,1503001063.68,1648014275.07
