,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-7690276.045,1195611.689641,9868269.524934,19856635.624934
Tax Rate For Calcs,0.25,0.134704,0.061995,0.156177
Normalized EBITDA,563205344.62,311333862.56,336555804.94,912587711.69
Total Unusual Items,-30761104.18,8875851.46,159177343.12,127141893.94
Total Unusual Items Excluding Goodwill,-30761104.18,8875851.46,159177343.12,127141893.94
Net Income From Continuing Operation Net Minority Interest,-13432142.05,-98930537.6,105339606.41,535789403.46
Reconciled Depreciation,444616268.87,373858344.54,324866752.6,329853731.9
Reconciled Cost Of Revenue,2101346046.45,1843246024.89,1971895160.37,1985409048.57
EBITDA,532444240.44,320209714.02,495733148.06,1039729605.63
EBIT,87827971.57,-53648630.52,170866395.46,709875873.73
Net Interest Income,-81911740.84,-54700901.55,-55256078.93,-73091301.18
Interest Expense,84913756.08,60682794.39,58564589.08,74921169.06
Interest Income,4621475.45,7379772.61,4821962.65,3666828.45
Normalized Income,9638686.085,-106610777.370359,-43969467.185066,428504145.144934
Net Income From Continuing And Discontinued Operation,-13432142.05,-98930537.6,105339606.41,535789403.46
Total Expenses,2373665312.21,2081050688.62,2203088561.82,2203521938.58
Rent Expense Supplemental,3835824.19,948292.83,500436.32,62981.52
Total Operating Income As Reported,1158636.87,-116067111.3,106777932.21,634688031.56
Diluted Average Shares,671607102.0,618315860.0,619644744.0,602010566.0
Basic Average Shares,671607102.0,618315860.0,585220036.0,602010566.0
Diluted EPS,-0.02,-0.16,0.17,0.89
Basic EPS,-0.02,-0.16,0.18,0.89
Net Income Common Stockholders,-13432142.05,-98930537.6,105339606.41,535789403.46
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-13432142.05,-98930537.6,105339606.41,535789403.46
Net Income Including Noncontrolling Interests,-13432142.05,-98930537.6,105339606.41,535789403.46
Net Income Continuous Operations,-13432142.05,-98930537.6,105339606.41,535789403.46
Tax Provision,16346357.54,-15400887.31,6962199.97,99165301.21
Pretax Income,2914215.49,-114331424.91,112301806.38,634954704.67
Other Non Operating Income Expenses,1755578.62,1735686.39,5523874.17,266673.11
Special Income Charges,-30761104.18,8875851.46,158576590.49,127141893.94
Other Special Charges,-1241682.68,-57268172.21,-181895736.2,-157239918.26
Write Off,14525111.12,-1346225.24,1735378.89,6795498.08
Impairment Of Capital Assets,17477675.74,49738545.99,21583766.82,23302526.24
Net Non Operating Interest Income Expense,-81911740.84,-54700901.55,-55256078.93,-73091301.18
Total Other Finance Cost,1619460.21,1397879.77,1513452.5,1836960.57
Interest Expense Non Operating,84913756.08,60682794.39,58564589.08,74921169.06
Interest Income Non Operating,4621475.45,7379772.61,4821962.65,3666828.45
Operating Income,111088814.03,-75193883.15,-1438732.04,577826049.76
Operating Expense,272319265.76,237804663.73,231193401.45,218112890.01
Other Operating Expenses,25449969.57,22923672.47,23685879.29,24938956.04
Depreciation And Amortization In Income Statement,34211893.55,30206413.24,15764232.8,15478452.54
Amortization,4049704.18,4414639.19,4274920.16,3949891.16
Depreciation Income Statement,30162189.37,25791774.05,11489312.64,11528561.38
Research And Development,113138009.51,95100905.88,116014920.93,101936877.99
Selling General And Administration,27101424.46,19750925.52,19729667.88,16761672.58
Selling And Marketing Expense,8059469.82,5429706.3,4427626.34,3364292.99
General And Administrative Expense,19041954.64,14321219.22,15302041.54,13397379.59
Rent And Landing Fees,3835824.19,948292.83,500436.32,62981.52
Gross Profit,383408079.79,162610780.58,229754669.41,795938939.77
Cost Of Revenue,2101346046.45,1843246024.89,1971895160.37,1985409048.57
Total Revenue,2484754126.24,2005856805.47,2201649829.78,2781347988.34
Operating Revenue,2484754126.24,2005856805.47,2201649829.78,2781347988.34
