,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-2137786.447073,-2292206.069527,-1120122.088968,-3073305.518917
Tax Rate For Calcs,0.067041,0.054352,0.054235,0.056181
Normalized EBITDA,2094453605.77,1907622774.93,1535625638.53,1386624863.9
Total Unusual Items,-31887883.1,-42173492.21,-20653161.52,-54704104.77
Total Unusual Items Excluding Goodwill,-31887883.1,-42173492.21,-20653161.52,-54704104.77
Net Income From Continuing Operation Net Minority Interest,1836468727.81,1645080509.02,1317737042.69,1117529482.04
Reconciled Depreciation,107277409.68,106362265.09,115858293.62,123351168.79
Reconciled Cost Of Revenue,833129464.33,760761917.9,669840139.18,582910659.41
EBITDA,2062565722.67,1865449282.72,1514972477.01,1331920759.13
EBIT,1955288312.99,1759087017.63,1399114183.39,1208569590.34
Net Interest Income,3544062.56,17215089.11,95168322.49,13007580.62
Interest Expense,2502681.28,8664291.3,9274711.42,10327234.18
Interest Income,6387594.46,26432907.43,105006761.01,23567705.54
Normalized Income,1866218824.462927,1684961795.160473,1337270082.121032,1169160281.291083
Net Income From Continuing And Discontinued Operation,1836468727.81,1645080509.02,1317737042.69,1117529482.04
Total Expenses,4414785911.11,3723361481.11,3448736853.76,2985921945.65
Total Operating Income As Reported,1946720288.08,1741049069.31,1400580189.84,1196561963.35
Diluted Average Shares,463754729.0,462101267.0,462363875.0,461789042.0
Basic Average Shares,462586581.0,462101267.0,460747218.0,461789042.0
Diluted EPS,3.96,3.56,2.85,2.42
Basic EPS,3.97,3.56,2.86,2.42
Net Income Common Stockholders,1836468727.81,1645080509.02,1317737042.69,1117529482.04
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1836468727.81,1645080509.02,1317737042.69,1117529482.04
Minority Interests,14599238.9,-10203555.86,3275371.41,-13394985.24
Net Income Including Noncontrolling Interests,1821869488.91,1655284064.88,1314461671.28,1130924467.28
Net Income Continuous Operations,1821869488.91,1655284064.88,1314461671.28,1130924467.28
Tax Provision,130916142.8,95138661.45,75377800.69,67317888.88
Pretax Income,1952785631.71,1750422726.33,1389839471.97,1198242356.16
Other Non Operating Income Expenses,6065343.63,9650420.53,-10458854.32,1680392.81
Special Income Charges,-19744176.81,-23786291.57,-18026045.45,-24993543.72
Other Special Charges,-500825.11,-181735.73,-5242488.09,-160353.87
Write Off,-322976.34,15949603.41,16113383.26,-2060333.17
Impairment Of Capital Assets,20567978.26,8018423.89,7155150.28,27214230.76
Net Non Operating Interest Income Expense,3544062.56,17215089.11,95168322.49,13007580.62
Total Other Finance Cost,340850.62,553527.02,563727.1,232890.74
Interest Expense Non Operating,2502681.28,8664291.3,9274711.42,10327234.18
Interest Income Non Operating,6387594.46,26432907.43,105006761.01,23567705.54
Operating Income,1513958761.95,1397477317.71,1107231433.63,899037535.73
Operating Expense,3581656446.78,2962599563.21,2778896714.58,2403011286.24
Other Operating Expenses,65530646.62,49782105.18,43271184.52,40661507.12
Depreciation And Amortization In Income Statement,31477640.49,27835264.63,32982122.86,34659056.26
Depreciation Income Statement,31477640.49,27835264.63,32982122.86,34659056.26
Research And Development,2095238620.57,1695556855.45,1472295820.14,1331210837.24
Selling General And Administration,1581027129.07,1365548415.1,1372550583.41,1169527913.44
Selling And Marketing Expense,1123186523.72,976584216.49,945919672.88,794326726.25
General And Administrative Expense,457840605.35,388964198.61,426630910.53,375201187.19
Gross Profit,5095615208.73,4360076880.92,3886128148.21,3302048821.97
Cost Of Revenue,833129464.33,760761917.9,669840139.18,582910659.41
Total Revenue,5928744673.06,5120838798.82,4555968287.39,3884959481.38
Operating Revenue,5928744673.06,5120838798.82,4555968287.39,3884959481.38
