,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1516982.038057,-1041565.272331,-817959.378419,-1142095.277129
Tax Rate For Calcs,0.102017,0.147523,0.124973,0.10642
Normalized EBITDA,208751721.93,195684807.88,162748881.15,149366333.02
Total Unusual Items,-14869955.58,-7060340.62,-6545088.4,-10731936.47
Total Unusual Items Excluding Goodwill,-14869955.58,-7060340.62,-6545088.4,-10731936.47
Net Income From Continuing Operation Net Minority Interest,136376252.68,131045239.33,114721428.17,103875531.16
Reconciled Depreciation,41853704.42,34169591.14,24980805.88,22247115.17
Reconciled Cost Of Revenue,808309964.11,583675723.39,539381639.46,477912021.75
EBITDA,193881766.35,188624467.26,156203792.75,138634396.55
EBIT,152028061.93,154454876.12,131222986.87,116387281.38
Net Interest Income,953762.91,6259343.87,6571479.82,212047.02
Interest Expense,158606.55,731905.44,116827.76,140768.14
Interest Income,1144369.58,7185120.2,6852445.12,450603.28
Normalized Income,149729226.221943,137064014.677669,120448557.191581,113465372.352871
Net Income From Continuing And Discontinued Operation,136376252.68,131045239.33,114721428.17,103875531.16
Total Expenses,977508628.88,716569929.3,658232058.63,589608689.61
Total Operating Income As Reported,152224761.54,154502871.21,128586846.92,114233934.2
Diluted Average Shares,101773323.0,101585457.0,90331833.0,77519053.0
Basic Average Shares,101773323.0,101585457.0,90331833.0,77519053.0
Diluted EPS,1.34,1.29,1.27,1.34
Basic EPS,1.34,1.29,1.27,1.34
Net Income Common Stockholders,136376252.68,131045239.33,114721428.17,103875531.16
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,136376252.68,131045239.33,114721428.17,103875531.16
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,136376252.68,131045239.33,114721428.17,103875531.16
Net Income Continuous Operations,136376252.68,131045239.33,114721428.17,103875531.16
Tax Provision,15493202.7,22677731.35,16384730.94,12370982.08
Pretax Income,151869455.38,153722970.68,131106159.11,116246513.24
Other Non Operating Income Expenses,-355306.16,-779900.53,2519312.19,1138941.38
Special Income Charges,-15160548.66,-12214579.29,-8531488.14,-10731936.47
Other Special Charges,922491.4,139400.62,820095.17,1150455.63
Write Off,1506575.3,2670099.32,1334363.74,3519238.69
Impairment Of Capital Assets,12731481.96,9405079.35,6377029.23,6062242.15
Net Non Operating Interest Income Expense,953762.91,6259343.87,6571479.82,212047.02
Total Other Finance Cost,32000.12,193870.89,164137.54,97788.12
Interest Expense Non Operating,158606.55,731905.44,116827.76,140768.14
Interest Income Non Operating,1144369.58,7185120.2,6852445.12,450603.28
Operating Income,162057892.19,148539927.89,127194506.48,123433195.26
Operating Expense,169198664.77,132894205.91,118850419.17,111696667.86
Other Operating Expenses,7765276.9,5795607.6,5807024.17,-60769979.96
Depreciation And Amortization In Income Statement,12367834.46,11281309.89,6020527.92,14168214.22
Depreciation Income Statement,12367834.46,11281309.89,6020527.92,14168214.22
Research And Development,65613426.04,52586249.31,45706290.5,41245474.93
Selling General And Administration,31375955.4,21360737.37,22881387.79,38599965.72
Selling And Marketing Expense,9110409.06,7615043.62,9263307.34,16539614.74
General And Administrative Expense,22265546.34,13745693.75,13618080.45,22060350.98
Gross Profit,331256556.96,281434133.8,246044925.65,235129863.12
Cost Of Revenue,808309964.11,583675723.39,539381639.46,477912021.75
Total Revenue,1139566521.07,865109857.19,785426565.11,713041884.87
Operating Revenue,1139566521.07,865109857.19,785426565.11,713041884.87
