,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-14896372.1225,-11096573.416538,-15436189.763976,-16237126.90443
Tax Rate For Calcs,0.25,0.068216,0.119458,0.17379
Normalized EBITDA,660634799.53,268092221.06,-127857122.47,1385574822.85
Total Unusual Items,-59585488.49,-162667617.15,-129218112.2,-93429328.12
Total Unusual Items Excluding Goodwill,-59585488.49,-162667617.15,-129218112.2,-93429328.12
Net Income From Continuing Operation Net Minority Interest,-46100649.82,-478353981.67,-619761432.13,554106172.7
Reconciled Depreciation,528861177.72,506121592.73,406989220.91,361666813.45
Reconciled Cost Of Revenue,4283908764.13,4051600272.1,3786932047.51,4450407936.4
EBITDA,601049311.04,105424603.91,-257075234.67,1292145494.73
EBIT,72188133.32,-400696988.82,-664064455.58,930478681.28
Net Interest Income,-189452597.78,-154286737.63,-139367174.62,-129676534.57
Interest Expense,185052304.35,160496718.33,157616490.8,131907260.37
Interest Income,8720931.45,13271406.94,28668488.13,10205673.13
Normalized Income,-1411533.4525,-326782937.936538,-505979509.693976,631298373.91557
Net Income From Continuing And Discontinued Operation,-46100649.82,-478353981.67,-619761432.13,554106172.7
Total Expenses,5085748758.27,4858387178.9,4682135035.21,5372571098.69
Total Operating Income As Reported,-113334591.48,-542437024.46,-809918241.18,839571796.01
Diluted Average Shares,922012996.0,919911503.0,898204974.0,879533607.0
Basic Average Shares,922012996.0,919911503.0,898204974.0,879533607.0
Diluted EPS,-0.05,-0.52,-0.69,0.63
Basic EPS,-0.05,-0.52,-0.69,0.63
Net Income Common Stockholders,-46100649.82,-478353981.67,-619761432.13,554106172.7
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-46100649.82,-478353981.67,-619761432.13,554106172.7
Minority Interests,-26854311.67,44557200.16,103762817.81,-105681145.14
Net Income Including Noncontrolling Interests,-19246338.15,-522911181.83,-723524249.94,659787317.84
Net Income Continuous Operations,-19246338.15,-522911181.83,-723524249.94,659787317.84
Tax Provision,-93617832.88,-38282525.32,-98156696.44,138784103.07
Pretax Income,-112864171.03,-561193707.15,-821680946.38,798571420.91
Other Non Operating Income Expenses,470420.45,-18756682.69,-7955895.82,-45185038.72
Special Income Charges,-14998302.14,-115822443.98,-108680919.73,-90274050.68
Other Special Charges,-421108.11,4933810.7,-71931510.11,10587975.77
Write Off,11861987.84,45600247.34,54865059.13,40513980.56
Impairment Of Capital Assets,3557422.41,65288385.94,125747370.71,39172094.35
Net Non Operating Interest Income Expense,-189452597.78,-154286737.63,-139367174.62,-129676534.57
Total Other Finance Cost,13121224.88,7061426.24,10419171.95,7974947.33
Interest Expense Non Operating,185052304.35,160496718.33,157616490.8,131907260.37
Interest Income Non Operating,8720931.45,13271406.94,28668488.13,10205673.13
Operating Income,127832579.42,-268989346.2,-554094214.27,963648247.04
Operating Expense,801839994.14,806786906.8,895202987.7,922163162.29
Other Operating Expenses,40573605.78,44858847.54,43896334.25,44594579.4
Depreciation And Amortization In Income Statement,130758309.89,140268012.59,133784723.48,155329880.89
Depreciation Income Statement,130758309.89,140268012.59,133784723.48,155329880.89
Research And Development,130259083.9,120077109.47,148501450.87,174210673.3
Selling General And Administration,326971499.09,293407482.56,364064915.42,349855712.8
Selling And Marketing Expense,88611938.21,75230345.68,85570921.46,76036491.27
General And Administrative Expense,238359560.88,218177136.88,278493993.96,273819221.53
Gross Profit,929672573.56,537797560.6,341108773.43,1885811409.33
Cost Of Revenue,4283908764.13,4051600272.1,3786932047.51,4450407936.4
Total Revenue,5213581337.69,4589397832.7,4128040820.94,6336219345.73
Operating Revenue,5213581337.69,4589397832.7,4128040820.94,6336219345.73
