,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-3772004672.7,-2343014707.58,-2175625718.24,-4887574776.73
Repayment Of Debt,-2535584844.8,-2344233950.0,-4022905000.0,-977262373.9
Issuance Of Debt,4702327278.91,4006421244.8,2459200000.0,5883100000.0
Capital Expenditure,-2225654327.29,-1300799656.12,-2676869532.57,-2104404188.06
End Cash Position,1038484285.14,542649023.12,663284283.01,435169404.81
Beginning Cash Position,542649023.12,663284283.01,435169404.81,194119437.6
Effect Of Exchange Rate Changes,2676242.5,-442059.21,,
Changes In Cash,493159019.52,-120193200.68,228114878.2,241049967.21
Financing Cash Flow,4235944039.39,2252908633.68,2348734788.46,5193029061.68
Net Other Financing Charges,2375758286.69,1060923447.47,4407435986.68,435812882.64
Cash Dividends Paid,-306556681.41,-470202108.59,-494996198.22,-148621447.06
Net Issuance Payments Of Debt,2166742434.11,1662187294.8,-1563705000.0,4905837626.1
Net Long Term Debt Issuance,2166742434.11,1662187294.8,-1563705000.0,4905837626.1
Long Term Debt Payments,-2535584844.8,-2344233950.0,-4022905000.0,-977262373.9
Long Term Debt Issuance,4702327278.91,4006421244.8,2459200000.0,5883100000.0
Investing Cash Flow,-2196434674.46,-1330886782.9,-2621863724.59,-2168808505.8
Net Other Investing Changes,39219652.83,-31506439.7,66573964.0,-35069565.4
Net Investment Purchase And Sale,-10000000.0,,-11578835.63,-29400000.0
Sale Of Investment,,,1021164.37,
Purchase Of Investment,-10000000.0,,-12600000.0,-29400000.0
Net Business Purchase And Sale,,1236410.56,,
Sale Of Business,,1236410.56,,
Net PPE Purchase And Sale,-2225654327.29,-1300616753.76,-2676858852.96,-2104338940.4
Sale Of PPE,,182902.36,10679.61,65247.66
Purchase Of PPE,-2225654327.29,-1300799656.12,-2676869532.57,-2104404188.06
Operating Cash Flow,-1546350345.41,-1042215051.46,501243814.33,-2783170588.67
Change In Working Capital,-5449880643.84,-3586233653.91,-2653118873.85,-7097815078.62
Change In Other Current Assets,-104673195.37,-27660886.8,3209602.14,-81915260.61
Change In Payable,2940258097.01,202627063.59,-3798993288.28,8553284477.2
Change In Inventory,-847893756.75,-1505772926.07,3313791367.92,-4230654957.62
Change In Receivables,-7437571788.73,-2255426904.63,-2171126555.63,-11338529337.59
Other Non Cash Items,212730512.37,158273211.54,191137796.51,177781883.67
Depreciation And Amortization,2142253202.99,1605546049.9,1091375247.18,601078438.73
Amortization Cash Flow,34518102.13,30467993.95,26024932.27,17403218.32
Depreciation,2107735100.86,1575078055.95,1065350314.91,583675220.41
Gain Loss On Investment Securities,7973282.91,11440510.8,6794485.83,-7248484.68
Gain Loss On Sale Of PPE,2974933.99,8470370.42,3429154.51,49530041.45
Net Income From Continuing Operations,1267053736.09,589954139.21,1580508435.12,3006187144.8
Cash Flowsfromusedin Operating Activities Direct,-1546350345.41,-1042215051.46,501243814.33,-2783170588.67
Taxes Refund Paid Direct,-528569213.33,-43679260.99,-1245946719.35,-1797517252.59
Classesof Cash Payments,-17584236519.95,-13348371942.85,-14177338024.09,-19677959385.7
Other Cash Paymentsfrom Operating Activities,-1433504600.28,-861439746.47,-1315011021.78,-702560264.33
Paymentson Behalfof Employees,-998762116.8,-742845119.44,-718520592.65,-530677482.89
Paymentsto Suppliersfor Goodsand Services,-15151969802.87,-11744087076.94,-12143806409.66,-18444721638.48
Classesof Cash Receiptsfrom Operating Activities,16566455387.87,12349836152.38,15924528557.77,18692306049.62
Other Cash Receiptsfrom Operating Activities,995851381.04,1312988455.79,980620023.77,359197504.88
Receiptsfrom Customers,15570604006.83,11036847696.59,14943908534.0,18333108544.74
