,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1428754758.56,3554231604.86,3182247544.76,2348770647.98
Capital Expenditure,-199192298.45,-163346766.38,-290765466.81,-132566931.33
End Cash Position,6527288242.06,5677447263.51,3745957328.47,3004543510.07
Beginning Cash Position,5677447263.51,3745957328.47,3004543510.07,1746164277.45
Effect Of Exchange Rate Changes,-266576.6,6651484.57,2520561.9,6994035.84
Changes In Cash,850107555.15,1924838450.47,738893256.5,1251385196.78
Financing Cash Flow,-1385023980.25,-1036255059.43,-1075294080.47,-513952420.29
Net Other Financing Charges,9756064.15,-435190.63,-400260.47,1533019.71
Cash Dividends Paid,-1286601144.4,-860819868.8,-967981320.0,-322660440.0
Investing Cash Flow,607184478.39,-756484861.34,-1658825674.6,-715999962.24
Net Other Investing Changes,,5072567.45,23593124.71,-31108372.16
Net Investment Purchase And Sale,805975605.84,-618272376.41,-1391757243.3,-559420658.75
Sale Of Investment,1205975605.84,1000597165.25,270026318.34,327969748.38
Purchase Of Investment,-400000000.0,-1618869541.66,-1661783561.64,-887390407.13
Net PPE Purchase And Sale,-198791127.45,-143285052.38,-290661556.01,-125470931.33
Sale Of PPE,401171.0,20061714.0,103910.8,7096000.0
Purchase Of PPE,-199192298.45,-163346766.38,-290765466.81,-132566931.33
Operating Cash Flow,1627947057.01,3717578371.24,3473013011.57,2481337579.31
Change In Working Capital,-2444030642.76,-152177534.55,-632341114.44,-112005455.93
Change In Other Current Assets,3656679.41,50046147.3,29106847.33,-66505156.18
Change In Payable,-52245062.64,-58314197.51,-95789873.01,211768529.58
Change In Inventory,-105437254.81,22980059.81,62706978.1,287702691.12
Change In Receivables,-2290005004.72,-166889544.15,-628365066.86,-544971520.45
Other Non Cash Items,174753898.07,148711929.71,124845571.0,117649598.81
Depreciation And Amortization,549855081.95,527029355.38,527057662.2,532637723.73
Amortization Cash Flow,94802496.7,91228433.64,86041040.55,84648702.03
Depreciation,455052585.25,435800921.74,441016621.65,447989021.7
Gain Loss On Investment Securities,-175443591.65,-137035927.73,-67668708.24,2068659.93
Gain Loss On Sale Of PPE,-191608.12,-9239785.96,5349511.85,-2335902.86
Net Income From Continuing Operations,3508527687.6,3313552187.32,3507841067.44,1586499138.79
Cash Flowsfromusedin Operating Activities Direct,1627947057.01,3717578371.24,3473013011.57,2481337579.31
Taxes Refund Paid Direct,-2299956767.27,-2207874887.82,-2253379629.28,-1446766901.91
Classesof Cash Payments,-7899395268.58,-7089812509.67,-4360918743.67,-4346056974.91
Other Cash Paymentsfrom Operating Activities,-188552295.41,-254866724.55,-123642644.82,-65558410.21
Paymentson Behalfof Employees,-1520533726.2,-1503350802.66,-1369714722.04,-1191936002.81
Paymentsto Suppliersfor Goodsand Services,-6190309246.97,-5331594982.46,-2867561376.81,-3088562561.89
Classesof Cash Receiptsfrom Operating Activities,11827299092.86,13015265768.73,10087311384.52,8274161456.13
Other Cash Receiptsfrom Operating Activities,75437697.07,96442952.49,70312033.03,74997072.94
Receiptsfrom Customers,11751861395.79,12918822816.24,10016999351.49,8199164383.19
