,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,7365442.616834,129930.320271,22973689.870242,1104588.607595
Tax Rate For Calcs,0.081838,0.12993,0.082049,0.084968
Total Unusual Items,90000000.0,1000000.0,280000000.0,13000000.0
Total Unusual Items Excluding Goodwill,90000000.0,1000000.0,280000000.0,13000000.0
Net Income From Continuing Operation Net Minority Interest,29333000000.0,27127000000.0,25535000000.0,23075000000.0
Reconciled Depreciation,2594000000.0,2461000000.0,2106000000.0,1816000000.0
Net Interest Income,53161000000.0,47993000000.0,40907000000.0,37521000000.0
Interest Expense,52044000000.0,54592000000.0,49859000000.0,41210000000.0
Interest Income,105205000000.0,102585000000.0,90766000000.0,78731000000.0
Normalized Income,29250365442.616833,27126129930.32027,25277973689.870243,23063104588.607594
Net Income From Continuing And Discontinued Operation,29333000000.0,27127000000.0,25535000000.0,23075000000.0
Diluted Average Shares,6837529138.0,6867594937.0,6809333333.0,6826923077.0
Basic Average Shares,6837529138.0,6867594937.0,6809333333.0,6826923077.0
Diluted EPS,4.29,3.95,3.75,3.38
Basic EPS,4.29,3.95,3.75,3.38
Net Income Common Stockholders,29333000000.0,27127000000.0,25535000000.0,23075000000.0
Net Income,29333000000.0,27127000000.0,25535000000.0,23075000000.0
Minority Interests,-196000000.0,-94000000.0,-74000000.0,-57000000.0
Net Income Including Noncontrolling Interests,29529000000.0,27221000000.0,25609000000.0,23132000000.0
Net Income Continuous Operations,29529000000.0,27221000000.0,25609000000.0,23132000000.0
Tax Provision,2632000000.0,4065000000.0,2289000000.0,2148000000.0
Pretax Income,32161000000.0,31286000000.0,27898000000.0,25280000000.0
Other Non Operating Income Expenses,-180000000.0,-262000000.0,-130000000.0,-112000000.0
Special Income Charges,90000000.0,1000000.0,280000000.0,13000000.0
Other Special Charges,-90000000.0,-1000000.0,-280000000.0,-13000000.0
Write Off,,,,
Gain On Sale Of Security,12306000000.0,13724000000.0,14248000000.0,12843000000.0
Operating Expense,24349000000.0,24404000000.0,24617000000.0,22056000000.0
Other Operating Expenses,799000000.0,734000000.0,605000000.0,474000000.0
Depreciation And Amortization In Income Statement,2505000000.0,2437000000.0,2098000000.0,1816000000.0
Amortization,793000000.0,658000000.0,359000000.0,249000000.0
Depreciation Income Statement,1712000000.0,1779000000.0,1739000000.0,1567000000.0
Selling General And Administration,6213000000.0,6285000000.0,7172000000.0,6024000000.0
General And Administrative Expense,6213000000.0,6285000000.0,7172000000.0,6024000000.0
Rent And Landing Fees,100000000.0,123000000.0,104000000.0,94000000.0
Total Revenue,71879000000.0,66630000000.0,61305000000.0,57866000000.0
Operating Revenue,71879000000.0,66630000000.0,61305000000.0,57866000000.0
