,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,6603590792.0,6603590792.0,6603590792.0,6603590792.0
Share Issued,6603590792.0,6603590792.0,6603590792.0,6603590792.0
Net Debt,435535000000.0,403092000000.0,348044000000.0,373369000000.0
Total Debt,684280000000.0,627882000000.0,557016000000.0,548837000000.0
Tangible Book Value,237874000000.0,214031000000.0,183180000000.0,150102000000.0
Invested Capital,924503000000.0,843673000000.0,740582000000.0,698765000000.0
Net Tangible Assets,242699000000.0,228841000000.0,197990000000.0,164912000000.0
Common Stock Equity,242499000000.0,218341000000.0,186385000000.0,152816000000.0
Preferred Stock Equity,4825000000.0,14810000000.0,14810000000.0,14810000000.0
Total Capitalization,929328000000.0,858483000000.0,755392000000.0,713575000000.0
Total Equity Gross Minority Interest,248629000000.0,234260000000.0,202210000000.0,168526000000.0
Minority Interest,1305000000.0,1109000000.0,1015000000.0,900000000.0
Stockholders Equity,247324000000.0,233151000000.0,201195000000.0,167626000000.0
Other Equity Interest,20000000000.0,10000000000.0,10000000000.0,
Retained Earnings,115946000000.0,102731000000.0,87154000000.0,71493000000.0
Additional Paid In Capital,,,,
Capital Stock,11429000000.0,21414000000.0,21414000000.0,21414000000.0
Common Stock,6604000000.0,6604000000.0,6604000000.0,6604000000.0
Preferred Stock,4825000000.0,14810000000.0,14810000000.0,14810000000.0
Total Liabilities Net Minority Interest,3380042000000.0,2890972000000.0,2509452000000.0,2197571000000.0
Derivative Product Liabilities,17220000000.0,30360000000.0,14187000000.0,19583000000.0
Long Term Debt And Capital Lease Obligation,684280000000.0,627882000000.0,557016000000.0,548837000000.0
Payables,7738000000.0,6395000000.0,5167000000.0,5532000000.0
Other Payable,4533000000.0,4016000000.0,3886000000.0,4112000000.0
Total Tax Payable,3205000000.0,2379000000.0,1281000000.0,1420000000.0
Total Assets,3628671000000.0,3125232000000.0,2711662000000.0,2366097000000.0
Investments And Advances,1632582000000.0,1407903000000.0,1255083000000.0,1145485000000.0
Investmentin Financial Assets,1632582000000.0,1407903000000.0,1255083000000.0,1145485000000.0
Trading Securities,333847000000.0,357161000000.0,350466000000.0,361750000000.0
Investment Properties,,,14000000.0,24000000.0
Goodwill And Other Intangible Assets,4625000000.0,4310000000.0,3205000000.0,2714000000.0
Other Intangible Assets,4332000000.0,4017000000.0,2912000000.0,2421000000.0
Goodwill,293000000.0,293000000.0,293000000.0,293000000.0
Net PPE,12016000000.0,12194000000.0,12086000000.0,11792000000.0
Accumulated Depreciation,-6828000000.0,-6282000000.0,-5631000000.0,-5024000000.0
Gross PPE,18844000000.0,18476000000.0,17717000000.0,16816000000.0
Construction In Progress,967000000.0,901000000.0,1570000000.0,1024000000.0
Other Properties,6346000000.0,6253000000.0,6303000000.0,5964000000.0
Machinery Furniture Equipment,451000000.0,474000000.0,473000000.0,411000000.0
Properties,11080000000.0,10848000000.0,9371000000.0,9417000000.0
Cash And Cash Equivalents,246469000000.0,222240000000.0,206153000000.0,172580000000.0
Cash Equivalents,15325000000.0,11017000000.0,13101000000.0,3803000000.0
Cash Financial,,1607000000.0,1660000000.0,1469000000.0
Cash Cash Equivalents And Federal Funds Sold,273494000000.0,256205000000.0,215404000000.0,184410000000.0
